PLAYER_ID,SEASON,PLAYER_NAME,HR_arima,HR_exp_smooth,HR_ridge,HR_random_forest,HR_gradient_boosting,HR,OBP_arima,OBP_exp_smooth,OBP_ridge,OBP_random_forest,OBP_gradient_boosting,OBP,R_arima,R_exp_smooth,R_ridge,R_random_forest,R_gradient_boosting,R,RBI_arima,RBI_exp_smooth,RBI_ridge,RBI_random_forest,RBI_gradient_boosting,RBI,SB_arima,SB_exp_smooth,SB_ridge,SB_random_forest,SB_gradient_boosting,SB,TB_arima,TB_exp_smooth,TB_ridge,TB_random_forest,TB_gradient_boosting,TB
muncm001,2024,Maxwell Steven Muncy,28.167739284396955,39.65279260353289,25.989402089246067,19.59573778204355,22.498317405504757,25.989402089246067,0.3320959893228033,0.3347101734345613,0.34794530379499167,0.33333242683374675,0.3342432868671639,0.3342432868671639,82.39742473894734,107.78517762455141,65.71069679319116,56.75965909098499,62.003374302101996,65.71069679319116,88.261120195634,112.59603221403923,71.37918802839249,55.02015879972798,61.92070649338235,71.37918802839249,1.3370550497988918,2.606629759690894,1.283679818061799,1.3742870184510003,1.254262327646695,1.3370550497988918,197.59089947410416,276.84156578064943,184.9660050915893,165.42317498941065,160.71201988980135,184.9660050915893
murpt002,2024,Thomas James Murphy,6.067155778642826,8.650446657426167,6.235178818003188,5.00424770966375,6.386481324883072,6.235178818003188,0.3096779509635285,0.36496518595796523,0.29348253744243025,0.30388211904623913,0.3122313246892908,0.3096779509635285,15.41037374604198,23.320116047464293,19.368497855874622,18.97176238438564,22.591415572173258,19.368497855874622,15.812873801137533,21.355159426733106,19.269457439983285,20.1828701877732,27.066718363573425,20.1828701877732,0.5254675229860759,0.21802082955232122,0.5164706880968595,0.4887526612410843,0.7002962212357041,0.5164706880968595,55.93797283999211,81.4612568993501,62.760765998298666,69.55396890185038,78.43769955767603,69.55396890185038
perec003,2024,Carlos Eduardo (Alvarez) Perez,2.712232579888634,3.1170568431098733,3.425530746698332,3.0478752921119554,3.3535281152797904,3.1170568431098733,0.24003999656759137,0.20131819033647497,0.24872023767688353,0.277633154991427,0.27211946322549124,0.24872023767688353,13.229325724422846,4.811276660138994,11.060053556038696,15.19663842164435,12.500897217633176,12.500897217633176,15.526645823942182,7.736538641423867,13.988410891701278,13.387180418401119,14.256685484010143,13.988410891701278,0.9369252033844139,0.0,0.0,0.6371418018658177,0.04498302001218988,0.04498302001218988,54.76294874597769,16.4252239192907,42.63223938876888,46.61461625355768,42.40255533278895,42.63223938876888
phamt001,2024,Thomas James Pham,15.41899690178316,16.329898491359128,14.167466303745226,12.941453756951544,13.257791609347242,14.167466303745226,0.34697094302229603,0.3286772364167811,0.3380443258821383,0.3205005707694124,0.31837908947607785,0.3286772364167811,61.41319782067538,89.00294342473451,55.27479209064829,49.7021355068641,51.06501689276134,55.27479209064829,57.36556833151559,73.89019345793024,50.43151624366919,47.57647740604664,47.00097598554255,50.43151624366919,13.90940474815695,20.680972354635518,14.21021010802491,15.188023571686436,12.216878025005979,14.21021010802491,179.87594946677095,242.27746743545796,159.14842127022916,132.82513698300997,140.31107346882698,159.14842127022916
polaj001,2024,Jorge Luis (Pacheco) Polanco,13.13239623582825,23.1311087020775,15.54647848212009,15.615635874316014,17.396040735452285,15.615635874316014,0.3467822741543547,0.3244292611605691,0.32260834640021996,0.3206800817860023,0.31860068655645324,0.32260834640021996,43.46196474327552,80.12360410585687,49.881283445634764,44.44623724283346,50.98129967722536,49.881283445634764,49.10174472402901,79.70991171138346,51.89450991177591,48.26664534831027,54.90712066087584,51.89450991177591,6.337361281136597,6.845799125208596,3.8413480263031516,3.820947243391607,4.107032016420535,4.107032016420535,147.09937615146526,244.27086196787303,153.6532495203112,165.93213084261942,174.32865892345177,165.93213084261942
refsr001,2024,Robert Daniel Refsnyder,1.8578401759240533,3.41639843171039,3.32415038919741,4.856704325710887,3.454509677610088,3.41639843171039,0.34192002116004533,0.3642850629290979,0.3182883974460196,0.33556292896914813,0.33012902702474756,0.33556292896914813,17.294503143582084,31.309417749080353,23.951188688788804,25.181219726832705,26.12804986984343,25.181219726832705,22.56311681713229,30.85005944455959,21.054144702242183,20.451337034681362,21.580009876898522,21.580009876898522,0.5782926013494383,3.835800275266698,4.4308592309812695,3.592056852758297,3.9675168604897517,3.835800275266698,51.481947234225316,72.58020164561684,65.77608326826908,64.91222977200577,72.08781778106388,65.77608326826908
rosae001,2024,Eddie Manuel Rosario,18.48893013409369,19.542624736058293,12.951814752174851,12.955873475850726,12.966151454260622,12.966151454260622,0.3007380946374531,0.29208123712757184,0.29048500367608854,0.29822953797795476,0.30330826592728516,0.29822953797795476,63.038710910264186,52.177063687596004,40.28688800297793,45.23090349378732,43.1165577427709,45.23090349378732,63.911879858904136,70.80500240369878,47.38724692670007,44.27480655729699,47.39593775549994,47.39593775549994,8.272986884031848,3.1742406744527645,2.9089192435991578,3.3690948965653154,3.7979310947901395,3.3690948965653154,205.86559286241715,174.70084727671644,142.115024892443,127.0222650623132,138.58614631445016,142.115024892443
schwk001,2024,Kyle Joseph Schwarber,40.567556651918295,50.4676846741781,35.00787058078815,36.45785486552024,35.71374007932865,36.45785486552024,0.34310724987567004,0.3432773571111381,0.3435685377509067,0.337538664422783,0.33882318115849225,0.34310724987567004,101.28732620516033,113.28942161577609,79.77684593011365,87.6028844035845,81.68918361455296,87.6028844035845,91.14564631028607,107.91830497563227,85.82761102522636,86.2848801739294,94.17040455528944,91.14564631028607,4.874303660469678,3.684642018292382,0.9056353744367982,2.7482415902771713,2.2316451537852147,2.7482415902771713,245.01011245480797,301.60642648913847,230.6699186251601,238.53611767752525,237.2712492568792,238.53611767752525
seagc001,2024,Corey Drew Seager,19.722208950653574,31.939370513715414,26.020267347265797,28.191378297959897,28.881446591253045,28.191378297959897,0.35088189685280613,0.34696785676042835,0.36225291275802907,0.3639914011036345,0.36482038956232415,0.36225291275802907,59.11650149710236,81.77304033894355,77.05256732743514,78.2698055856241,81.68183870055384,78.2698055856241,50.6704183200302,95.78229953680432,84.29174591556966,85.54947028716659,89.13497885972211,85.54947028716659,1.9999952996344252,1.6175688311056446,2.4773113905395334,2.074117893182162,2.460759415591032,2.074117893182162,178.04496162822122,278.6147522002499,248.56501683659576,247.42536903237107,277.23399487288424,248.56501683659576
thomt002,2024,Trayce Nikolas Thompson,6.600778085822628,7.2693287847137205,6.368319211840582,5.434759833590224,5.693135238399904,6.368319211840582,0.2972662898967385,0.30436831638479284,0.2926567864877408,0.2930714160359851,0.28709770616465974,0.2930714160359851,18.91057242833232,19.677263378613745,16.435084967408343,16.236706945485615,18.117059841211304,18.117059841211304,18.285876913436592,21.93582831868804,17.004708282382808,18.611652680064935,15.99208260008989,18.285876913436592,2.9788598860774442,2.7675161146637803,1.5624972693132193,2.338851932800018,2.0915575653250964,2.338851932800018,56.62783820336506,47.22780613804845,49.15996758534402,51.8759050924966,52.57545937973109,51.8759050924966
turnt001,2024,Trea Vance Turner,22.580164970869983,27.584372862626786,21.995891699080953,21.07228166182355,22.691231372003326,22.580164970869983,0.3594635015143763,0.352655076199483,0.3302442911732223,0.3308155660436327,0.32891706772662127,0.3308155660436327,96.17451604810338,122.086670941208,89.34512372583099,86.36225874403432,90.61993964484962,90.61993964484962,68.33527217007578,94.20368232135934,73.23513326874036,70.76846538943481,76.58091840916043,73.23513326874036,29.269546377815665,29.524999866798986,25.057764774020363,21.677386113946476,23.097249131522968,25.057764774020363,271.44366146604716,349.42767243135864,258.0134977774644,255.45094546424158,250.33131492112594,258.0134977774644
urshg001,2024,Giovanny Urshela,2.0,1.6884969362270263,4.49548638966807,4.1047747734067315,4.860996578941486,4.1047747734067315,0.3199895257159647,0.34031154628359467,0.30184803064410803,0.308003172664934,0.3020768654381131,0.308003172664934,22.0,46.25976144910789,26.261444971460648,22.73472069706817,25.077253285338355,25.077253285338355,24.0,23.659314271639783,29.05011737078621,27.35828779643807,28.503539273195912,27.35828779643807,3.0,3.1697185232952685,1.8054170806097751,1.6218719782710425,1.9587054535433108,1.9587054535433108,80.0,78.5775788145286,95.23136416181956,92.84424029415402,96.45840463630648,92.84424029415402
alfaj002,2024,Jorge Mario (Buelvas) Alfaro,5.887487911822276,7.757037581642553,3.7975169098567783,4.50177595903296,4.436745390751656,4.50177595903296,0.3139181843773416,0.27871050311988255,0.24845300463294417,0.2768620696075094,0.2754771821922005,0.2768620696075094,11.49090298127544,0.38229093439732953,10.61060202741696,16.047567152124056,16.886285140390203,11.49090298127544,18.764881901733524,36.20673825743834,13.707948968646974,17.193985471471727,16.576878926735304,17.193985471471727,1.6703768344734875,3.5037159886609945,0.21002889660368496,1.749126252082547,1.909192152799313,1.749126252082547,44.60315425625443,7.7494470659049455,43.71888996675375,55.200258312161665,50.13548931420993,44.60315425625443
andet001,2024,Timothy Devon Anderson,4.379216738018076,0.0,5.62343260345197,5.214340635766322,6.217882279764577,5.214340635766322,0.3069251013160116,0.3272349695698226,0.28867396952713,0.2944538957364633,0.2935547718079744,0.2944538957364633,65.3465792807202,63.14877138901831,44.72668306268058,36.14277156075477,52.66653781949396,52.66653781949396,36.340196396932136,22.74006195216034,32.89546379772719,26.559884993615732,31.21581849529975,31.21581849529975,15.631017113724296,16.699635969293595,11.41191767540004,7.634972887058192,9.41376550415261,11.41191767540004,179.2938372631305,162.60087098318095,137.7676116184805,107.49942168754639,122.10356698248219,137.7676116184805
arcio002,2024,Orlando Jesus Arcia,3.287328000168917,12.961552672663219,12.515503985439164,14.554182188268395,13.217114900808795,12.961552672663219,0.28254338594173234,0.30855038425062437,0.3120004216958623,0.31425209621340633,0.309845222417771,0.309845222417771,21.330591665305523,44.189838262927076,45.83235864286898,49.57582045887557,45.160899223344245,45.160899223344245,20.648529428898126,46.52416303928463,49.62378809603683,48.70467290149125,47.33584215115531,47.33584215115531,3.1765454960576207,0.0,2.2547372618450012,0.8664769733539706,1.0967405885956094,1.0967405885956094,86.32641537448637,136.08831307264404,150.52668597274783,157.7422270122554,149.0625993480762,149.0625993480762
